skill_overlap,years_experience,salary_offered,distance_km,seniority,contract_type,remote,match
0.634,4.9,26170,25.7,mid,part_time,no,0
0.512,1.3,28698,71.1,mid,part_time,no,0
0.217,0.0,38623,69.3,mid,full_time,no,0
0.691,9.1,74074,43.2,senior,full_time,no,1
0.183,2.5,27982,3.7,junior,part_time,no,1
0.012,0.8,16594,11.5,junior,part_time,no,0
0.777,4.8,33820,35.1,mid,part_time,yes,1
0.21,3.2,26772,28.5,mid,part_time,no,0
0.087,2.0,44043,400.0,mid,full_time,yes,0
0.077,3.3,41543,31.7,mid,full_time,yes,1
0.378,5.9,41503,25.5,mid,full_time,no,1
0.388,2.4,31680,66.4,junior,full_time,no,1
0.594,5.0,33749,87.3,mid,part_time,yes,1
0.448,2.3,31045,39.5,junior,full_time,no,1
0.47,2.4,17621,284.8,junior,internship,yes,0
0.494,5.7,39437,34.7,mid,full_time,no,0
0.334,5.2,37411,38.8,mid,full_time,no,1
0.219,3.1,14352,58.2,junior,internship,no,0
0.626,8.1,65895,70.9,senior,full_time,yes,1
0.457,3.1,41430,49.0,mid,full_time,yes,1
0.305,5.7,39534,32.3,mid,full_time,no,1
0.603,9.9,35983,84.0,senior,internship,no,1
0.102,5.4,47884,53.2,mid,full_time,yes,0
0.3,4.3,15750,30.4,mid,internship,no,0
0.426,1.5,27850,142.3,junior,freelance,no,1
0.476,1.8,28915,28.2,junior,full_time,no,0
0.076,0.0,14499,31.1,junior,part_time,no,0
0.473,2.6,12000,17.0,junior,internship,no,0
0.895,4.6,30505,42.5,mid,internship,no,1
0.407,2.5,29968,33.1,junior,full_time,no,1
0.625,5.7,41788,49.9,mid,part_time,yes,1
0.619,2.9,26222,23.8,junior,freelance,no,1
0.111,0.6,35297,17.3,junior,full_time,no,0
0.926,10.4,60410,6.3,senior,full_time,no,1
0.276,3.4,26927,40.9,mid,internship,yes,1
0.731,6.1,57382,77.2,senior,full_time,no,1
0.07,6.1,43017,22.4,mid,full_time,no,1
0.241,2.5,33463,31.2,junior,freelance,no,0
0.669,5.3,40431,40.8,mid,full_time,no,1
0.049,4.5,26626,10.5,mid,part_time,no,0
0.373,2.5,20018,80.6,junior,part_time,no,1
0.45,9.6,37662,141.1,senior,internship,yes,0
0.206,6.8,37971,4.7,mid,full_time,no,0
0.452,2.6,31722,110.3,mid,part_time,yes,0
0.283,3.8,41778,102.2,mid,full_time,no,0
0.379,3.5,43581,79.6,mid,full_time,no,0
0.391,0.8,16056,69.2,junior,part_time,yes,0
0.194,8.4,62918,66.8,senior,full_time,no,0
0.492,2.6,21616,72.8,junior,part_time,no,0
0.091,2.0,27449,84.4,junior,full_time,yes,0
0.85,0.0,24156,36.7,junior,full_time,no,1
0.055,5.0,46535,15.9,mid,full_time,yes,0
0.244,7.9,70341,11.3,senior,full_time,yes,0
0.163,7.3,38387,109.1,senior,internship,no,0
0.715,6.3,22512,93.4,mid,internship,yes,1
0.408,7.4,64279,93.7,senior,full_time,no,1
0.191,3.0,46370,65.9,mid,full_time,no,1
0.129,2.1,30806,2.5,junior,full_time,no,1
0.509,9.5,27524,45.6,mid,internship,no,0
0.758,0.7,28293,77.8,junior,full_time,no,0
0.418,0.0,30133,42.5,junior,full_time,no,0
0.621,1.9,30324,55.4,junior,full_time,no,0
0.073,1.4,33050,67.3,junior,full_time,no,0
0.487,12.1,57022,12.1,senior,full_time,no,1
0.731,8.1,65430,90.0,senior,full_time,no,1
0.667,2.9,31337,110.6,junior,full_time,no,1
0.501,3.5,46119,81.6,mid,full_time,no,0
0.523,1.7,27256,39.1,junior,full_time,yes,1
0.242,2.3,22364,74.5,junior,part_time,no,0
0.336,2.0,30574,50.0,junior,full_time,no,0
0.781,2.5,33231,150.0,junior,full_time,yes,1
0.401,0.6,29245,41.4,junior,full_time,no,0
0.532,1.7,28900,19.1,junior,full_time,no,0
0.36,1.4,27892,31.1,junior,full_time,yes,1
0.06,2.2,31925,219.2,junior,full_time,no,0
0.653,11.9,69353,56.9,senior,full_time,no,1
0.212,1.8,31653,24.5,junior,full_time,no,0
0.52,0.9,31437,6.9,junior,full_time,yes,0
0.581,5.0,42858,41.7,mid,full_time,no,0
0.044,1.2,25944,73.4,junior,full_time,no,0
0.453,4.5,39409,33.8,mid,full_time,no,0
0.32,3.1,19004,58.3,junior,internship,no,1
0.689,4.6,45964,32.3,mid,full_time,no,1
0.554,3.3,42859,73.4,mid,full_time,no,0
0.625,6.1,42856,48.8,mid,full_time,no,1
0.158,3.2,49047,71.6,mid,freelance,no,1
0.45,1.8,35695,23.2,mid,part_time,no,0
0.397,0.0,30648,109.2,junior,full_time,no,0
0.533,2.2,27333,19.7,junior,full_time,yes,1
0.228,2.8,43781,27.5,mid,full_time,no,1
0.084,2.7,27625,90.6,junior,freelance,yes,0
0.564,2.1,26679,19.3,junior,full_time,yes,1
0.472,6.7,16978,55.2,mid,internship,no,1
0.533,3.5,18001,13.5,junior,part_time,no,1
0.806,2.4,12726,19.9,junior,internship,no,1
0.666,6.4,24209,21.7,mid,part_time,no,0
0.319,1.9,19503,56.7,junior,internship,no,0
0.412,9.3,65169,73.6,senior,full_time,yes,1
0.515,6.2,49082,17.2,senior,part_time,yes,0
0.534,9.5,61987,40.4,senior,full_time,no,1
0.554,1.5,45239,44.1,mid,full_time,yes,1
0.061,1.0,26463,70.4,junior,part_time,yes,1
0.322,5.7,33329,30.4,mid,part_time,no,0
0.595,1.5,44478,102.4,mid,full_time,yes,0
0.592,4.5,41389,25.0,mid,freelance,no,1
0.656,1.9,28485,39.0,junior,full_time,yes,1
0.261,2.2,30265,112.1,junior,full_time,no,1
0.474,1.5,25197,35.2,junior,part_time,no,1
0.329,0.8,30123,45.5,junior,full_time,no,0
0.335,0.3,28938,51.1,junior,part_time,yes,0
0.784,6.0,34273,32.2,senior,internship,yes,0
0.119,1.7,26291,44.3,junior,full_time,yes,0
0.607,2.7,25135,65.6,mid,internship,yes,1
0.76,10.5,69472,16.0,senior,full_time,no,0
0.189,0.0,26666,82.3,junior,part_time,yes,0
0.224,5.8,36136,102.8,mid,full_time,yes,0
0.136,5.3,24180,78.4,mid,internship,yes,1
0.266,1.0,31334,58.2,junior,full_time,no,1
0.363,6.0,45236,86.6,mid,full_time,no,1
0.249,8.5,66977,74.2,senior,full_time,no,0
0.621,4.1,41702,8.6,mid,full_time,no,0
0.781,11.1,54377,32.6,senior,full_time,no,1
0.277,12.6,74147,33.5,senior,full_time,yes,1
0.134,0.0,30142,62.6,junior,full_time,no,0
0.755,4.2,38914,61.3,mid,full_time,no,0
0.36,2.3,40866,6.4,mid,full_time,no,0
0.29,3.0,44172,68.4,mid,full_time,yes,0
0.397,5.9,43663,14.3,mid,full_time,no,1
0.396,5.1,18236,22.7,mid,internship,no,1
0.734,4.7,63482,200.8,senior,full_time,yes,1
0.02,2.3,22751,68.2,junior,part_time,no,1
0.669,4.7,41240,22.9,mid,full_time,yes,0
0.711,2.7,15405,86.5,junior,part_time,yes,1
0.379,6.4,40490,179.8,mid,full_time,yes,1
0.601,2.5,41957,37.5,mid,full_time,no,1
0.617,5.6,26709,62.5,mid,part_time,yes,1
0.314,2.7,47722,22.1,mid,full_time,no,0
0.886,6.7,46158,75.1,mid,full_time,no,1
0.443,1.6,31208,62.4,junior,full_time,no,0
0.237,3.3,28318,64.6,junior,full_time,no,1
0.124,2.8,24515,83.3,junior,full_time,yes,1
0.816,7.8,45813,28.7,senior,part_time,no,1
0.548,2.0,32631,3.8,junior,full_time,no,1
0.66,6.0,62222,42.6,senior,full_time,no,1
0.394,1.4,28726,59.6,junior,full_time,yes,1
0.512,5.3,40987,19.7,mid,full_time,no,0
0.426,5.9,30952,249.0,mid,part_time,no,0
0.327,3.4,22659,54.5,mid,internship,no,1
0.469,7.8,47465,14.9,mid,freelance,no,0
0.305,7.5,22213,105.1,mid,internship,yes,1
0.328,14.4,65833,77.1,senior,full_time,yes,0
0.55,5.1,23063,44.0,mid,internship,yes,1
0.733,1.2,17695,16.0,junior,part_time,no,1
0.643,2.1,23937,34.3,junior,full_time,yes,1
0.713,6.3,41964,148.5,mid,full_time,yes,1
0.443,4.0,46685,27.3,mid,freelance,yes,1
0.516,2.6,43029,119.8,mid,full_time,yes,1
0.243,5.7,38266,24.6,mid,full_time,no,1
0.448,1.4,14376,145.4,junior,part_time,no,1
0.841,3.1,47091,70.1,mid,full_time,no,1
0.616,6.5,20886,109.8,mid,internship,no,0
0.385,6.1,34217,7.0,mid,full_time,no,1
0.296,4.9,34101,26.2,mid,part_time,no,0
0.398,7.9,63278,106.8,senior,full_time,no,1
0.539,4.8,31262,131.8,mid,part_time,no,0
0.615,5.7,65410,76.4,senior,full_time,no,1
0.433,2.0,31221,96.7,junior,full_time,no,0
0.621,6.0,42750,39.6,mid,full_time,no,1
0.279,4.9,36778,21.0,mid,full_time,no,0
0.483,3.9,37494,92.4,mid,full_time,no,0
0.435,2.1,22652,49.1,junior,full_time,no,0
0.027,2.2,41200,33.1,mid,full_time,yes,0
0.342,1.3,22044,177.4,junior,part_time,no,0
0.744,14.6,61838,8.8,senior,full_time,no,1
0.73,2.6,25308,43.5,junior,full_time,no,1
0.495,1.3,26002,58.0,junior,full_time,yes,1
0.254,5.9,20737,41.3,mid,internship,no,0
0.194,1.5,35232,6.9,junior,freelance,yes,1
0.326,0.5,26688,124.0,junior,full_time,no,0
0.429,5.0,45583,25.8,mid,full_time,no,1
0.333,8.6,29353,40.7,mid,part_time,no,1
0.337,1.2,27825,80.7,junior,full_time,no,0
0.489,4.4,31495,287.5,mid,part_time,yes,1
0.521,5.0,49041,78.9,mid,freelance,no,0
0.298,5.0,44871,15.5,mid,full_time,yes,1
0.18,3.7,27843,5.5,junior,full_time,no,1
0.26,0.6,37186,44.3,junior,full_time,no,0
0.458,7.2,55322,105.3,senior,part_time,yes,0
0.117,5.5,20984,27.4,mid,internship,no,0
0.334,1.9,32508,34.3,junior,full_time,no,1
0.414,4.9,71079,400.0,senior,full_time,yes,1
0.093,1.0,23294,82.0,junior,full_time,no,0
0.837,3.0,24939,44.6,mid,part_time,yes,1
0.467,4.4,43915,96.3,mid,full_time,yes,1
0.464,6.1,35188,63.8,senior,internship,no,0
1.0,9.4,56229,49.8,senior,full_time,no,1
0.68,0.0,32555,41.8,junior,freelance,no,1
0.719,5.7,42072,19.0,mid,full_time,no,1
0.686,2.1,18778,88.7,junior,part_time,no,0
0.141,4.0,36932,26.1,mid,part_time,no,0
0.427,5.7,31571,77.8,mid,part_time,yes,1
0.099,0.9,27368,86.6,junior,full_time,yes,0
0.398,1.8,27910,43.1,junior,full_time,no,0
0.174,2.5,16769,66.1,junior,part_time,yes,0
0.788,1.7,28903,30.5,junior,freelance,no,1
0.85,1.8,18886,43.3,junior,full_time,yes,1
0.548,9.1,66261,18.7,senior,full_time,no,1
0.334,4.6,46376,170.5,mid,full_time,yes,1
0.438,5.1,32397,12.6,mid,part_time,no,1
0.46,6.9,49374,130.7,senior,part_time,no,1
0.551,6.2,42851,133.3,mid,full_time,yes,0
0.227,0.6,33157,23.6,junior,full_time,no,0
0.559,7.8,64352,3.8,senior,full_time,no,1
0.264,4.2,34498,61.7,mid,part_time,no,0
0.544,2.3,44641,130.0,mid,full_time,no,0
0.51,9.1,61986,44.0,senior,full_time,yes,1
0.321,4.1,45407,86.9,mid,full_time,yes,0
0.406,3.3,28392,76.5,mid,part_time,yes,1
0.509,12.3,64834,55.9,senior,full_time,yes,1
0.733,1.3,41217,134.2,mid,full_time,no,1
0.823,9.8,69234,36.3,senior,full_time,no,1
0.449,2.2,29544,70.9,junior,freelance,no,1
0.542,1.3,29010,26.2,junior,full_time,no,1
0.62,4.3,36389,189.4,mid,full_time,no,0
0.134,0.0,28037,69.7,junior,full_time,yes,0
0.53,7.6,65129,101.4,senior,full_time,yes,0
0.691,2.3,25268,28.0,junior,part_time,no,1
0.106,4.8,28730,18.8,mid,part_time,no,0
0.465,2.6,23223,71.4,junior,full_time,yes,0
0.326,8.4,47095,83.7,senior,part_time,no,1
0.359,3.0,26542,22.0,junior,full_time,yes,0
0.504,3.7,21714,93.2,junior,part_time,no,1
0.207,2.3,19887,36.4,junior,internship,no,1
0.461,6.0,41953,28.4,mid,full_time,yes,1
0.388,10.9,49901,71.5,senior,part_time,no,1
0.542,13.2,74276,41.5,senior,freelance,no,1
0.207,2.0,22627,2.1,junior,part_time,no,0
0.437,2.8,38457,23.8,mid,full_time,no,1
0.55,2.6,20798,10.5,junior,part_time,no,1
0.375,4.6,46446,115.8,mid,full_time,yes,0
0.132,6.2,40474,15.0,mid,full_time,yes,1
0.377,0.6,27272,47.1,junior,full_time,no,0
0.484,3.6,41638,54.7,mid,full_time,no,0
0.693,6.2,61636,74.3,senior,full_time,yes,1
0.785,0.0,23401,39.2,junior,part_time,no,1
0.24,1.0,25882,4.1,junior,full_time,no,0
0.187,2.8,28553,96.9,junior,full_time,yes,0
0.401,0.8,30866,77.4,junior,full_time,yes,1
0.351,2.0,23380,33.9,junior,part_time,no,1
0.126,5.3,19509,22.2,mid,internship,yes,0
0.319,2.1,22327,72.7,junior,part_time,no,1
0.353,6.9,26423,112.1,mid,internship,no,1
0.524,11.8,64530,7.7,senior,full_time,yes,1
0.588,8.2,51409,44.0,senior,part_time,no,1
0.716,1.7,44586,15.9,mid,full_time,yes,1
0.297,1.7,22609,6.2,junior,part_time,no,0
0.536,0.2,31749,80.2,junior,full_time,yes,1
0.414,1.8,24796,29.1,junior,full_time,no,0
0.577,4.9,61588,62.0,senior,full_time,no,1
0.061,4.4,52716,20.3,senior,part_time,no,0
0.058,1.1,14688,8.3,junior,internship,yes,0
0.503,3.2,22840,118.0,junior,full_time,no,1
0.468,4.9,41369,38.2,mid,full_time,no,1
0.372,2.6,31766,108.4,junior,freelance,no,0
0.62,12.3,49554,25.1,senior,part_time,no,1
0.25,1.1,19602,15.5,junior,part_time,no,0
0.653,3.3,34032,27.1,junior,full_time,no,0
0.239,6.2,38816,254.9,mid,full_time,no,0
0.22,1.8,14157,57.4,junior,part_time,no,0
0.216,0.0,15816,83.5,junior,part_time,no,0
0.874,12.6,46122,91.2,senior,part_time,no,1
0.652,1.4,22614,34.5,junior,part_time,no,1
0.662,4.0,31673,55.3,mid,part_time,yes,1
0.567,3.1,29159,99.0,junior,full_time,no,0
0.311,0.7,25595,8.8,junior,full_time,no,0
0.344,1.4,33581,102.3,junior,freelance,no,1
0.122,0.1,22395,52.4,junior,full_time,no,0
0.054,0.3,28494,124.6,junior,full_time,no,1
0.368,0.7,30865,117.1,junior,full_time,yes,1
0.532,7.6,61702,42.3,senior,full_time,no,1
0.804,6.6,37313,57.1,mid,part_time,no,1
0.163,8.5,43576,123.7,senior,part_time,yes,1
0.425,5.5,26174,54.5,mid,internship,yes,1
0.241,7.2,44850,74.6,mid,full_time,no,1
0.324,5.4,19997,47.9,mid,internship,no,0
0.378,0.3,22033,58.9,junior,part_time,no,1
0.465,0.9,24917,102.6,junior,full_time,no,0
0.262,7.3,42949,36.8,mid,full_time,no,0
0.529,5.0,42403,102.9,mid,full_time,yes,1
0.417,2.4,41924,67.4,mid,full_time,no,0
0.419,3.2,25873,17.6,junior,full_time,no,0
0.234,4.5,62892,45.2,senior,full_time,no,0
0.207,1.5,25212,93.5,junior,full_time,no,1
0.531,10.9,38991,32.2,senior,internship,yes,1
0.425,8.9,70758,72.3,senior,full_time,no,1
0.384,5.1,72890,53.9,senior,full_time,no,1
0.383,3.6,46454,113.2,mid,full_time,yes,0
0.287,2.3,21534,105.1,junior,part_time,yes,0
0.515,6.0,46674,59.3,mid,full_time,yes,1
0.417,6.0,32655,10.4,mid,part_time,no,0
0.424,4.0,40726,60.0,mid,full_time,no,0
0.274,2.6,27834,22.5,junior,part_time,no,1
0.195,0.4,31356,48.1,junior,full_time,no,0
0.598,0.7,26178,33.8,junior,full_time,yes,1
0.73,7.2,45312,197.0,mid,full_time,no,1
0.252,4.0,43963,9.9,mid,full_time,no,1
0.417,9.5,63617,54.9,senior,full_time,yes,1
0.681,5.2,31712,62.1,mid,part_time,no,1
0.484,5.2,43013,71.3,mid,full_time,yes,1
0.649,2.3,23066,67.6,junior,freelance,no,0
0.313,2.5,37024,18.5,mid,full_time,no,1
0.598,0.9,32619,135.0,junior,full_time,yes,1
0.288,2.2,18452,46.9,junior,part_time,no,0
0.51,3.2,30037,93.4,junior,full_time,no,1
0.427,0.0,33260,46.4,junior,full_time,yes,1
0.646,1.1,20743,13.0,junior,full_time,no,0
0.75,4.3,47632,27.5,mid,full_time,no,1
0.381,1.3,14794,31.8,junior,internship,no,0
0.141,1.0,30190,102.5,junior,full_time,yes,1
0.743,0.9,34779,86.9,junior,full_time,no,1
0.198,8.1,46632,47.3,mid,full_time,yes,1
0.453,3.1,42635,100.5,mid,full_time,yes,0
0.29,1.0,26970,40.0,junior,full_time,yes,0
0.408,1.5,20056,169.6,junior,part_time,yes,1
0.285,5.5,64969,141.2,senior,full_time,yes,0
0.487,5.4,46418,68.8,mid,full_time,no,1
0.483,2.8,50189,66.1,mid,freelance,no,0
0.522,3.1,50482,63.3,mid,freelance,yes,1
0.713,10.4,36055,17.5,senior,internship,yes,0
0.309,6.3,67549,64.9,senior,full_time,no,1
0.828,1.7,12000,84.3,junior,internship,no,1
0.539,2.4,56268,43.0,mid,freelance,yes,1
0.247,2.5,27062,16.3,junior,full_time,no,0
0.618,5.9,39927,80.4,mid,full_time,yes,0
0.036,1.5,32013,24.0,junior,full_time,no,0
0.433,2.6,31931,87.6,junior,full_time,no,1
0.83,9.8,66690,142.3,senior,full_time,yes,1
0.174,7.4,53396,40.2,senior,part_time,no,0
0.396,0.9,31510,45.5,junior,full_time,no,1
0.561,3.1,68279,28.6,senior,full_time,yes,1
0.103,0.3,15889,105.6,junior,part_time,yes,0
0.235,3.2,42442,15.8,mid,full_time,no,0
0.406,11.5,66981,78.6,senior,full_time,yes,1
0.08,1.2,27969,47.0,junior,full_time,yes,0
0.599,6.4,30203,17.9,mid,part_time,no,1
0.259,3.7,25731,94.5,mid,internship,no,0
0.395,2.0,16643,109.4,junior,part_time,no,0
0.12,4.7,46179,37.0,mid,full_time,no,0
0.458,2.4,27824,233.6,junior,full_time,no,0
0.177,5.1,39053,40.0,mid,full_time,no,1
0.82,3.0,14384,98.8,junior,internship,no,1
0.219,1.8,29537,64.9,junior,full_time,yes,0
0.538,2.1,37493,32.5,mid,part_time,yes,1
0.361,2.3,31326,95.7,junior,full_time,yes,0
0.59,4.8,46134,53.6,mid,full_time,no,1
0.69,5.0,48079,33.9,mid,freelance,no,1
0.182,6.2,22357,65.4,mid,internship,no,0
0.193,2.9,34499,15.3,junior,full_time,no,1
0.387,11.6,64518,109.1,senior,full_time,no,1
0.285,3.1,41343,73.2,mid,full_time,yes,1
0.391,0.7,29926,30.4,junior,freelance,no,0
0.45,3.3,49332,44.2,mid,freelance,no,1
0.606,5.5,38206,26.4,mid,full_time,no,1
0.77,6.6,48941,132.6,mid,freelance,no,0
0.385,3.6,24367,42.2,mid,internship,yes,1
0.027,2.6,50369,32.4,mid,freelance,no,0
0.419,7.7,42626,38.0,senior,part_time,no,0
0.633,4.0,35005,31.6,mid,full_time,no,0
0.268,9.7,63468,6.3,senior,full_time,no,1
0.36,3.0,31012,55.3,mid,part_time,no,1
0.382,10.1,63040,195.7,senior,full_time,yes,1
0.565,10.2,60211,25.5,senior,full_time,no,1
0.57,1.3,30353,100.1,junior,full_time,yes,1
0.47,4.3,27748,95.2,junior,full_time,yes,1
0.743,5.1,46090,63.2,mid,full_time,yes,0
0.266,2.9,37184,77.7,mid,full_time,no,0
0.59,6.0,41621,23.8,mid,full_time,no,1
0.135,4.8,47854,34.4,mid,full_time,no,0
0.46,13.3,65909,73.2,senior,full_time,yes,1
0.048,2.4,26798,26.1,junior,full_time,yes,0
0.346,6.0,45192,61.8,mid,full_time,no,0
0.11,2.0,32265,59.9,junior,full_time,no,0
0.774,0.9,41037,45.7,mid,full_time,yes,1
0.487,2.4,26034,0.3,junior,full_time,no,1
0.433,1.9,46289,356.0,mid,full_time,yes,0
0.2,6.4,43050,20.5,mid,full_time,no,1
0.6,3.4,43129,37.3,mid,full_time,no,1
0.408,2.3,32328,6.9,mid,part_time,no,1
0.647,0.2,15223,10.7,junior,internship,no,0
0.392,0.9,24509,60.2,junior,part_time,no,1
0.271,0.5,33700,110.5,junior,full_time,yes,1
0.585,10.0,33218,26.4,senior,internship,yes,1
0.271,8.1,68105,51.7,senior,full_time,no,1
0.355,1.9,27846,103.0,junior,full_time,no,0
0.526,1.1,23499,77.8,junior,full_time,no,1
0.483,4.2,29210,32.5,mid,part_time,yes,1
0.394,4.9,31012,100.8,mid,part_time,yes,0
0.295,1.6,31704,21.3,junior,full_time,no,1
0.3,1.2,28580,95.6,junior,freelance,no,0
0.505,0.0,22538,102.3,junior,full_time,yes,0
0.28,2.4,14935,34.5,junior,internship,yes,0
0.15,0.0,19329,79.0,junior,part_time,no,0
0.321,0.8,31747,33.5,junior,full_time,no,1
0.288,4.3,42899,41.3,mid,full_time,no,0
0.528,5.2,25594,49.0,mid,internship,no,0
0.716,0.2,27463,115.5,junior,full_time,yes,1
0.318,5.0,38998,35.4,mid,full_time,yes,1
0.481,4.9,46593,40.9,mid,full_time,no,0
0.752,6.5,41196,211.4,mid,full_time,yes,1
0.418,10.1,52478,61.7,senior,part_time,yes,1
0.519,0.6,31878,110.6,junior,freelance,yes,1
0.61,7.9,39124,131.4,senior,internship,yes,1
0.427,4.5,43057,55.9,mid,full_time,no,0
0.597,4.4,43709,48.0,mid,full_time,yes,1
0.812,1.7,16846,7.6,junior,internship,no,1
0.333,2.7,27156,26.1,junior,full_time,no,1
0.415,0.0,22873,91.0,junior,full_time,yes,1
0.296,6.3,49761,11.6,senior,part_time,no,1
0.061,5.7,46009,22.9,mid,full_time,no,1
0.491,0.9,27845,54.0,junior,full_time,no,0
0.412,5.3,40903,52.5,mid,full_time,no,1
0.081,0.0,21914,52.1,junior,part_time,no,0
0.738,0.9,31427,104.7,junior,full_time,no,0
0.632,3.1,30516,47.9,mid,part_time,no,0
0.212,4.4,26269,36.2,mid,part_time,no,0
0.614,5.2,42553,41.6,mid,full_time,no,1
0.489,3.6,43276,3.9,mid,full_time,no,1
0.534,3.7,43869,221.9,mid,full_time,yes,0
0.449,12.0,63269,56.8,senior,full_time,no,1
0.323,1.6,29171,22.6,junior,full_time,no,0
0.205,2.4,42452,148.4,mid,full_time,yes,0
0.069,0.2,29970,85.6,mid,part_time,no,0
0.232,2.3,14400,11.8,junior,internship,no,0
0.58,0.0,29446,28.0,junior,full_time,yes,1
0.31,2.1,29823,67.5,junior,full_time,yes,1
0.633,0.5,26202,60.3,junior,full_time,no,0
0.462,3.9,43957,81.2,mid,full_time,yes,1
0.196,0.3,29336,65.1,junior,full_time,no,0
0.478,4.7,45211,62.1,mid,full_time,yes,0
0.366,1.6,30527,238.4,junior,full_time,yes,1
0.258,2.1,33399,105.3,junior,full_time,yes,1
0.382,1.4,31242,129.6,junior,full_time,yes,1
0.365,0.4,35015,130.2,junior,full_time,no,0
0.285,10.3,53823,122.0,senior,part_time,yes,1
0.534,1.4,32339,107.2,junior,full_time,yes,0
0.658,0.8,16708,51.5,junior,part_time,no,1
0.201,2.1,30647,95.4,junior,full_time,no,0
0.642,2.6,30979,20.4,junior,full_time,no,0
0.251,2.9,22945,59.0,mid,internship,no,0
0.385,6.6,42582,26.7,mid,freelance,yes,1
0.367,2.5,19848,59.1,junior,full_time,no,0
0.221,2.9,41022,147.8,mid,full_time,no,0
0.556,5.9,40117,75.3,mid,full_time,no,0
0.832,4.3,59780,104.3,senior,full_time,no,1
0.28,5.1,43355,29.0,mid,full_time,no,1
0.286,1.5,17033,138.3,junior,part_time,no,0
0.486,7.8,17270,37.8,mid,internship,no,1
0.397,7.3,81972,131.4,senior,freelance,no,1
0.325,5.3,34211,103.5,mid,part_time,yes,1
0.477,10.9,73259,10.9,senior,freelance,no,1
0.599,5.1,43806,68.4,senior,part_time,no,0
0.294,2.6,24900,22.2,junior,full_time,no,0
0.298,2.3,39821,99.5,mid,full_time,no,0
0.612,6.1,40097,48.7,mid,full_time,no,1
0.127,7.0,31316,37.1,mid,part_time,yes,0
0.171,1.8,37866,32.3,mid,full_time,no,0
0.198,7.1,47155,27.4,senior,part_time,yes,1
0.293,5.5,36011,49.4,mid,full_time,no,0
0.693,5.8,36330,47.5,mid,full_time,yes,1
0.514,0.5,12000,8.3,junior,internship,no,1
0.492,4.2,39866,88.8,mid,full_time,no,1
0.733,15.7,63922,96.6,senior,full_time,no,0
0.055,0.9,43629,73.0,mid,full_time,no,1
0.704,3.3,29453,71.3,junior,full_time,no,1
0.757,8.2,67183,32.1,senior,full_time,no,1
0.403,11.7,73683,14.0,senior,freelance,no,1
0.682,4.1,44294,56.8,mid,full_time,no,0
0.117,0.5,21338,20.7,junior,full_time,yes,1
0.596,3.6,45373,39.9,mid,full_time,yes,1
0.332,0.0,15723,76.8,junior,internship,yes,0
0.635,2.9,31366,17.7,junior,full_time,no,1
0.531,6.8,32620,13.5,mid,full_time,no,0
0.918,12.8,38942,52.6,senior,internship,no,1
0.278,0.8,22308,65.7,junior,full_time,no,0
0.689,6.7,70867,130.2,senior,full_time,yes,1
0.214,9.7,45799,49.0,senior,part_time,no,0
0.338,1.6,16854,108.3,junior,internship,no,0
0.324,0.5,27698,74.6,junior,full_time,no,0
0.354,4.4,45552,5.3,mid,full_time,no,1
0.406,3.9,32974,113.6,mid,part_time,yes,0
0.56,3.9,33496,16.4,junior,full_time,no,1
0.547,3.6,28980,119.7,mid,part_time,no,0
0.703,5.0,27878,54.6,mid,part_time,no,1
0.348,4.6,47462,58.2,mid,freelance,yes,0
0.226,3.3,33717,51.7,mid,part_time,no,0
0.059,3.3,30362,7.5,junior,full_time,no,0
0.69,3.0,27695,64.7,junior,freelance,no,0
0.508,1.6,18032,30.9,junior,part_time,no,0
0.369,14.1,67959,48.7,senior,full_time,yes,1
0.318,10.1,71309,13.0,senior,full_time,yes,1
0.668,4.9,47291,176.2,mid,freelance,yes,1
0.362,2.5,23847,148.4,junior,full_time,yes,0
0.443,3.7,35956,80.5,mid,part_time,yes,1
0.428,1.4,22721,125.9,junior,full_time,yes,1
0.557,2.6,29890,71.7,junior,full_time,no,1
0.332,1.1,12000,20.2,junior,internship,no,1
0.35,14.9,64579,23.9,senior,full_time,no,1
0.292,3.1,27604,274.4,junior,full_time,yes,0
0.419,0.6,47010,26.2,mid,freelance,yes,0
0.306,7.4,70038,41.8,senior,full_time,no,1
0.438,5.5,41708,20.9,mid,full_time,no,0
0.414,1.0,28251,17.5,junior,full_time,yes,0
0.664,13.5,34851,203.9,senior,internship,no,0
0.792,5.4,45612,19.4,mid,freelance,no,1
0.373,4.8,48397,82.5,mid,full_time,no,1
0.17,3.8,40681,104.9,mid,full_time,no,0
0.869,9.0,56704,78.1,senior,part_time,yes,1
0.171,4.4,40371,212.3,mid,full_time,yes,1
0.624,5.7,43324,2.1,mid,full_time,yes,1
0.359,3.6,40326,37.0,mid,full_time,no,1
0.502,1.2,25188,62.2,junior,full_time,no,1
0.866,5.8,30839,3.6,mid,part_time,no,1
0.257,1.0,33827,15.9,junior,full_time,no,0
0.255,1.7,32507,15.1,junior,full_time,no,1
0.353,1.1,28926,207.8,junior,full_time,yes,0
0.804,2.0,16217,15.8,junior,part_time,no,1
0.399,1.0,29967,67.1,junior,full_time,yes,1
0.151,2.3,40149,14.3,mid,full_time,no,1
0.372,2.3,24622,67.1,junior,full_time,no,0
0.349,3.0,30235,5.0,junior,full_time,no,0
0.258,8.2,62468,88.7,senior,full_time,yes,1
0.899,10.6,36114,175.4,senior,internship,no,0
